51,78
124,12
152,80
215,12
329,84
584,20
812,69
938,92
945,70
1012,08
872,07
662,22
514,01
391,68
328,40
517,82
486,02
372,44
370,85
217,01
159,37
212,21
424,73
910,32
1225,36
1429,47
1472,69
1560,73
1919,96
1937,98
2013,39
2064,06
2192,00
2309,58
2323,04
2247,43
2218,45
2231,70
2089,63
2025,22
2068,57
2003,28
2012,23
2109,95
2165,98
2190,08
2177,67
2125,41
2087,32
2021,54
2098,71
2081,14
1969,68
1836,12
1765,06
1657,61
1490,53
1424,02
1500,68
1461,78
1478,43
1594,36
1408,78
1305,11
1005,99
1016,50
1146,58
1012,74
1012,72
1467,02
1624,93
1858,05
1784,16
1917,83
2044,75
2086,24
2025,69
1993,36
2030,96
1983,16
1845,64
1741,76
1675,40
1626,86
1502,31
1306,10
1124,38
958,22
717,22
616,69
612,96
666,34
822,84
907,49
904,64
889,78
856,35
908,59
776,21
685,57
401,38
182,28
218,78
231,15
229,20
233,56
264,08
248,92
263,50
341,89
232,99
203,94
272,18
243,13
280,93
231,49
246,01
203,39
129,88
121,11
142,70
92,92
140,09
146,31
101,73
150,08
170,62
123,76
99,25
134,34
218,61
292,20
353,97
422,88
472,77
590,83
662,32
862,96
946,35
1094,44
1165,11
1572,11
1989,30
2015,38
2084,32
2095,79
1983,51
1965,02
1879,68
1824,55
1801,56
1719,42
1617,98
1634,09
1689,43
1771,16
1673,24
1629,94
1505,73
1238,70
1095,67
1177,43
1094,50
1101,72
1067,01
1016,57
842,89
749,24
740,65
703,65
697,41
603,36
461,41
316,25
383,07
484,36
446,35
446,46
551,98
547,49
532,89
640,16
806,96
817,57
708,18
699,06
957,86
1057,46
1190,62
1242,57
1450,68
1665,54
1587,67
2075,30
2151,68
2013,67
1706,35
1850,60
1989,58
1840,63
1771,47
1999,93
2001,28
2161,28
2313,48
2341,97
2360,00
2377,34
2285,11
2118,21
1951,35
1735,23
1567,18
1648,52
1494,15
1425,54
1136,70
926,34
762,42
641,28
674,32
724,10
814,20
819,91
872,66
941,45
910,34
847,88
906,74
1110,28
1373,61
1357,46
1199,44
1270,85
1230,47
1280,20
1394,67
1522,98
1693,75
1973,53
2051,02
1915,75
1962,12
1384,41
1216,03
1094,32
892,47
748,25
628,33
449,40
321,62
254,71
273,88
316,89
267,04
313,05
438,59
342,13
228,47
266,31
375,44
403,65
445,17
334,50
297,81
404,15
437,69
330,86
209,58
186,89
157,65
129,34
215,84
270,10
311,65
322,63
325,58
283,66
372,81
571,79
760,71
750,17
856,74
877,52
826,73
1003,16
963,06
923,08
977,73
1140,86
1234,91
1183,60
1100,70
981,67
1069,74
1319,21
1273,66
1297,67
1479,87
1508,29
1648,36
1413,60
1602,66
1610,04
1610,48
1527,08
1517,37
1530,73
1428,82
1257,15
1097,50
972,79
927,24
894,98
826,19
855,02
830,20
805,32
788,64
830,75
808,39
805,72
712,97
625,94
570,14
508,45
508,94
490,03
431,81
468,11
522,19
612,90
758,76
851,44
1033,23
1367,82
1627,61
1830,51
2033,94
2113,79
2229,97
2341,08
2351,92
2313,52
2148,32
1800,94
2029,41
2071,12
1931,93
1710,19
1440,30
1353,81
1365,78
1412,97
1308,93
1128,47
1140,91
1199,35
1269,01
1418,49
1784,25
1933,16
2040,59
2127,49
2162,32
2041,79
2223,49
2060,01
1944,45
1720,77
1525,88
1214,08
1005,08
819,85
560,63
543,06
883,69
1328,04
1682,26
1634,54
1658,48
1968,02
2303,32
2459,84
2465,97
2464,06
2463,35
2455,35
2437,38
2343,43
2236,05
2236,65
2206,64
1958,33
1673,35
1399,40
1001,89
921,39
926,68
702,15
595,73
780,23
934,54
1062,47
1250,94
1458,00
1438,33
1709,39
1985,55
2316,30
2412,55
2446,84
2439,22
2431,71
2240,69
1668,09
1635,05
1524,94
1356,35
1317,53
1527,91
1638,86
1526,83
1452,76
532,91
438,40
492,81
516,14
403,57
514,14
